24	[1993,359029,3423317,1978079,1270009,5134,255,808410,777059,536866,281110,640756,724593,401945,3716391,424682,877587,1058940,246585,2720006,2111250,262052,496945,6649,1271807,4375857,3117657,26879,4074525,1018295,528244,839486,932790,582939,444858,3033468,641168,608714,3140,2909963,5115021,6675440,244630,3620,574535,263880,354,673229,1997061,725,175305,137506]
25	[734558,267812]
26	[1282,171,1616,5052065,3772243,2368789,372961,2953574,6926433,813101,702572,940362,701,829032,915208,1886602]
27	[5700330,5081742,4775747,7502029]
28	[1711114,3525905,2278236,6504985,557219,1497570,3625004,1934618,4708968,7365927,6505555]
29	[355112,286759,428105]
30	[503234,4110275,3505619,3438167,137021,3086497,331772,3861194,2795743,1395044,2693336,5220590]
31	[3471084,3129521,3881618]
32	[1765969,2396725]
33	[510020,63440,2207222]
34	[19562,586253,806988]
35	[4477795,3267562]
36	[1679478,1377340,2089812,3498252,3920675,28416,3226743,1842950,3166281,4333090,4715333,2932737,2573065,1423978,398002,4371183]
37	[384169,401269,371304]
38	[303344,591592]
39	[1324884,5464251,656275]
40	[446257,1974,5045,714698,9716,1896248,309461,148964]
41	[39154,274043]
42	[2645975,2246342,2242098]
43	[507496,589945]
44	[926101,198501]
45	[572965,7154]
46	[2977020,3165508,2946237]
47	[3997832,3732895,3792623,4018633,3909138,3051615,4333538]
48	[3334706,2711305,2141406]
49	[478439,288799]
50	[3457972,877203]
51	[876720,58029]
52	[3652629,3642947]
53	[486073,465664,861434]
54	[726200,261,908919]
55	[700059,428765]
56	[6188280,6742600,6742601,5658596]
57	[2204178,953344]
58	[697115,311867]
59	[394054,1469236,564680]
60	[5225647,5225583]
61	[1339223,933940]
62	[6157636,5664029]
63	[2417670,995946]
64	[3509712,3510105]
65	[2701027,5286569]
66	[894627,62987]
67	[663655,502021]
68	[384514,348222]
69	[122688,278234]
70	[544718,1214435]
71	[3959928,193160]
72	[2707041,4007783]
73	[1183149,1527905]
